id,nick,Total kills,Headshot %,Total deaths,K/D Ratio,Damage / Round,Grenade dmg / Round,Maps played,Rounds played,Kills / round,Assists / round,Deaths / round,Saved by teammate / round,Saved teammates / round,Rating 2.0,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,awp,ak47,m4a1,usp_silencer,deagle,glock,p250,sg556,mp9,mac10,m4a1_silencer,cz75a,ump45,ssg08,galilar,famas,aug,hegrenade,tec9,mp5sd,fiveseven,hkp2000,mp7,world,bizon,nova,taser,mag7,p90,smokegrenade,decoy,sawedoff,scar20,usp_silencer_off,xm1014,g3sg1,negev,knife,m4a1_silencer_off,revolver,gallil,Rating 1.0,m249,molotov,flashbang,molotov_projectile,incgrenade,zeus
12590,soju-j,9089,41.2%,9470,0.96,72.1,4.2,551,14124,0.64,0.14,0.67,0.10,0.10,1.01,9089,9470,0.96,0.64,6276,K - D diff.,1208,1420,0.85,0.93,71.4%,11.7%,7848,4113,1604,472,83,4,6633,101,712,1533,129,25,99,3297,2121,488,316,345,78,387,242,137,57,262,254,2,184,197,390,55,34,9,3,4,69,15,0,0,0,2,1,,,,0,0,0,0,0,0,0,,,,,,,0,,
10563,caike,8100,42.6%,8459,0.96,71.4,4.0,477,12472,0.65,0.14,0.68,0.10,0.09,,8100,8459,0.96,0.65,5609,K - D diff.,1187,1305,0.91,0.97,73.7%,13.1%,6863,3691,1433,406,70,9,5198,664,648,1453,103,53,645,2948,1566,386,224,259,107,38,213,129,204,227,295,11,183,192,67,47,118,0,81,51,1,12,0,0,2,24,10,,,0,6,0,1,2,,0,0,,,0.95,,,,,,
7942,derzkiy,7040,53.9%,7428,0.95,72.2,2.3,407,10613,0.66,0.13,0.70,0.10,0.11,,7040,7428,0.95,0.66,4866,K - D diff.,819,920,0.89,0.91,73.7%,12.2%,5747,3214,1227,340,78,7,5404,52,163,1360,65,8,49,2894,1057,296,132,313,173,22,35,46,909,106,74,3,178,314,30,30,126,0,139,75,4,1,1,0,0,3,3,,,0,0,0,1,0,0,0,,,,0.95,0,,,,,
11287,darko,14054,44.9%,14830,0.95,75.1,6.6,789,21395,0.66,0.14,0.69,0.10,0.09,1.02,14054,14830,0.95,0.66,9700,K - D diff.,2278,2382,0.96,1.01,70.6%,15.4%,11695,6402,2418,723,138,19,10381,335,819,2237,281,53,324,5585,2491,669,441,412,290,598,302,302,592,366,213,11,182,91,842,171,25,2,2,28,0,25,0,4,3,6,0,,,0,0,0,3,0,,0,,,,,,0,0,,0,
10404,console,11948,39.5%,12530,0.95,74.0,3.2,708,18612,0.64,0.15,0.67,0.11,0.09,,11948,12530,0.95,0.64,8219,K - D diff.,1621,1799,0.90,0.94,72.7%,12.2%,10393,5367,2104,630,107,11,8413,103,1128,2041,168,112,94,4445,2083,539,360,408,105,22,207,233,917,368,589,9,116,235,595,73,148,49,20,42,13,3,3,3,4,77,34,0,0,2,0,8,5,0,0,0,,,,0.95,,,0,,,
9660,connor93,7738,51.7%,8195,0.94,72.8,2.7,449,11544,0.67,0.12,0.71,0.11,0.10,,7738,8195,0.94,0.67,5339,K - D diff.,1165,1426,0.82,0.97,68.3%,13.8%,6205,3510,1347,401,74,7,4844,587,461,1776,71,16,563,2777,1318,389,112,293,164,5,82,187,272,639,113,10,52,392,28,29,158,4,17,1,21,0,0,0,0,3,54,,,0,6,3,0,8,3,0,,0,,0.95,4,0,0,1,,
8151,acilion,27812,43.8%,29109,0.96,72.3,4.3,1627,42901,0.65,0.15,0.68,0.11,0.09,,27812,29109,0.96,0.65,19234,K - D diff.,4259,4593,0.93,0.98,73.5%,14.4%,23667,12644,4910,1411,247,22,20633,767,1860,4192,362,63,649,10727,5308,1376,356,901,480,683,518,400,2029,657,801,37,616,759,511,183,304,28,84,34,35,26,0,1,3,9,78,0,,0,81,0,2,0,0,0,0,,,0.95,0,0,0,,,
16462,grusarn,8620,64.1%,9272,0.93,73.2,5.3,477,13011,0.66,0.13,0.71,0.10,0.09,1.01,8620,9272,0.93,0.66,5807,K - D diff.,1521,1747,0.87,1.03,70.4%,16.7%,7204,3702,1504,505,85,11,6133,157,494,1679,138,40,141,3723,1487,460,699,319,85,220,337,132,187,11,1,15,91,131,294,99,49,11,11,38,0,13,12,0,6,7,1,,,,1,0,11,0,,0,,,,,,,1,,,
12161,krizzen,12720,54.9%,13088,0.97,71.4,3.9,763,20020,0.64,0.14,0.65,0.10,0.09,1.01,12720,13088,0.97,0.64,8963,K - D diff.,1649,1742,0.95,0.93,74.3%,11.4%,11057,6035,2211,614,94,9,9341,79,963,2172,163,25,62,5542,2935,597,431,481,165,163,268,256,140,267,415,17,131,133,297,82,31,7,81,119,14,6,0,0,2,2,3,,,0,0,0,1,0,,0,0,,,,,,0,,,
18697,oxygen,8367,59.4%,8769,0.95,68.2,4.2,496,13336,0.63,0.11,0.66,0.10,0.08,1.00,8367,8769,0.95,0.63,5805,K - D diff.,1270,1553,0.82,0.95,74.2%,13.4%,7531,3883,1396,425,88,13,6161,88,500,1470,145,31,86,3480,1460,490,487,381,43,34,261,216,153,47,20,2,294,192,548,99,3,1,3,13,0,20,0,0,0,4,2,0,,,0,0,1,0,,0,0,,,,0,,,,,
5440,flashie,10033,41.9%,10555,0.95,72.3,3.8,585,15493,0.65,0.14,0.68,0.10,0.09,,10033,10555,0.95,0.65,6923,K - D diff.,1164,1396,0.83,0.89,71.6%,11.0%,8570,4518,1808,502,88,7,7210,292,766,1590,147,54,217,3826,1111,322,44,369,164,37,85,168,1579,355,329,6,232,303,122,82,191,0,62,77,22,8,4,5,0,16,158,,,0,67,1,20,2,,0,,,,0.95,0,,,,,
7214,strux1,6648,36.3%,6894,0.96,76.0,1.8,403,10276,0.65,0.14,0.67,0.09,0.09,,6648,6894,0.96,0.65,4650,K - D diff.,731,683,1.07,0.91,78.0%,11.2%,5626,3115,1168,311,51,5,4584,432,277,1148,199,8,402,1961,615,153,2,182,613,0,1,40,1652,86,25,13,149,205,0,171,86,,11,15,130,,59,0,,1,22,,,0,17,0,0,0,1,0,2,,,0.95,,,,,,
9325,arvid,15515,44.8%,16511,0.94,73.2,4.4,887,23792,0.65,0.14,0.69,0.10,0.10,,15515,16511,0.94,0.65,10645,K - D diff.,2354,2642,0.89,0.98,74.6%,14.9%,13147,6927,2761,785,149,23,11704,99,1059,2437,215,36,87,6849,2404,821,417,519,188,246,198,267,1471,392,549,9,206,229,299,103,62,33,29,6,7,14,1,1,0,1,4,,,0,0,0,2,3,0,0,0,0,,0.95,,,,,,
10367,ecfn,7387,53.8%,7858,0.94,75.1,3.1,426,11214,0.66,0.14,0.70,0.12,0.11,,7387,7858,0.94,0.66,5084,K - D diff.,1096,1175,0.93,0.98,70.5%,13.8%,6130,3313,1325,368,70,8,5276,129,680,1243,57,17,107,2887,1720,370,288,310,71,6,81,45,261,138,549,22,167,218,17,18,31,4,21,14,1,1,0,0,0,11,0,,,,0,0,0,0,,0,0,,,0.95,,,,,1,0
8599,karsa,7360,48.7%,7650,0.96,70.5,3.7,457,11674,0.63,0.14,0.66,0.10,0.09,,7360,7650,0.96,0.63,5157,K - D diff.,791,929,0.85,0.87,74.2%,9.5%,6517,3444,1297,349,60,7,5282,63,535,1403,87,3,54,2385,1788,264,107,269,146,371,60,96,228,479,336,4,118,392,0,31,54,1,40,44,25,2,0,1,0,0,17,,,0,5,0,0,0,0,0,,,,0.95,0,0,,,,
11278,toao,18040,47.9%,18980,0.95,69.6,4.7,1067,28404,0.64,0.12,0.67,0.09,0.08,0.99,18040,18980,0.95,0.64,12470,K - D diff.,2556,3060,0.84,0.94,72.1%,12.7%,15934,8168,3223,903,163,13,11940,1389,1260,3144,289,59,1333,6551,3744,819,523,667,166,171,570,374,705,664,297,45,382,283,104,168,153,4,8,127,12,26,2,0,0,18,1,0,,0,11,0,7,0,0,0,0,0,,,,0,,,0,
7463,inzta,12779,43.9%,13628,0.94,72.5,2.6,754,19798,0.65,0.14,0.69,0.10,0.09,,12779,13628,0.94,0.65,8729,K - D diff.,1712,2170,0.79,0.92,73.2%,12.6%,11069,5634,2296,662,121,16,9025,394,1075,2170,120,11,370,4777,1877,623,356,454,278,10,154,193,1606,76,530,23,144,422,189,41,225,3,113,43,39,3,8,2,0,1,148,,0,0,0,1,2,1,0,0,,,,0.94,,0,0,,,
10762,rock1ng,15257,55.3%,16282,0.94,74.1,5.0,883,23271,0.66,0.14,0.70,0.10,0.09,1.01,15257,16282,0.94,0.66,10516,K - D diff.,2310,2590,0.89,0.98,72.6%,14.1%,12755,6890,2696,757,161,12,11280,350,879,2549,210,39,322,6306,2950,822,386,605,115,108,191,257,1070,251,400,24,354,357,135,129,163,8,140,67,10,15,1,0,1,7,12,,,0,4,0,4,0,0,0,0,,,,,,,,0,
7943,undo,7217,54.3%,7588,0.95,70.3,2.8,431,11262,0.64,0.12,0.67,0.08,0.09,,7217,7588,0.95,0.64,5052,K - D diff.,841,936,0.90,0.90,67.3%,10.4%,6210,3387,1256,326,76,7,5372,40,396,1330,74,15,38,3081,1165,73,388,273,119,27,66,114,720,55,199,2,76,110,193,36,53,0,50,319,12,1,4,0,0,8,1,,,0,0,0,1,0,2,0,0,,,0.94,,,,,0,
9845,vsa,6351,42.5%,6673,0.95,70.6,2.8,385,10066,0.63,0.15,0.66,0.12,0.11,,6351,6673,0.95,0.63,4455,K - D diff.,511,648,0.79,0.81,70.8%,6.9%,5611,3010,1085,282,65,13,4351,159,503,1279,69,4,124,2294,651,382,40,141,306,2,61,38,1190,9,371,35,81,112,21,27,111,17,286,2,14,2,0,0,0,0,2,,,0,0,0,0,0,0,0,,,,0.94,0,,,,,
3517,kzy,15986,47.4%,16787,0.95,72.6,4.8,961,25078,0.64,0.14,0.67,0.10,0.09,,15986,16787,0.95,0.64,11158,K - D diff.,2168,2179,0.99,0.95,71.9%,12.4%,13920,7425,2812,764,147,10,9883,2212,809,2798,270,46,2126,5064,2626,866,444,484,478,81,236,230,821,202,227,81,460,670,161,113,141,7,110,61,22,6,4,3,2,1,83,1,,0,5,2,7,0,,0,0,,,0.94,,,,0,,
7147,fifflaren,7894,37.5%,7934,0.99,91.7,6.2,538,13220,0.60,0.15,0.60,0.04,0.16,,7894,7934,0.99,0.60,5664,K - D diff.,1271,1085,1.17,1.01,81.9%,13.2%,7556,3929,1341,338,53,3,4759,1355,187,1389,188,16,1347,2556,1274,93,65,306,442,0,0,0,455,73,2,5,277,197,0,186,0,,139,268,98,,59,3,0,4,28,,,0,3,0,0,0,3,0,,1,,0.94,2,,,,,
14311,h4rr3,9870,51.0%,10620,0.93,73.8,4.6,562,15149,0.65,0.14,0.70,0.12,0.10,1.02,9870,10620,0.93,0.65,6734,K - D diff.,1604,1957,0.82,0.98,70.9%,15.1%,8415,4352,1749,524,97,12,6777,168,1024,1793,108,27,158,3791,1771,547,486,420,104,130,598,326,170,94,92,8,211,330,374,68,54,7,88,0,1,9,0,0,3,2,0,0,,,0,0,6,2,0,0,0,,,,0,0,,,0,
13976,box,19910,43.4%,21166,0.94,75.1,5.9,1156,30825,0.65,0.16,0.69,0.10,0.08,1.04,19910,21166,0.94,0.65,13777,K - D diff.,4037,4257,0.95,1.09,72.9%,18.7%,17048,9083,3481,1000,200,13,13235,1763,1573,2987,310,101,1607,7307,3794,911,341,570,470,76,865,569,1181,226,138,155,276,119,474,190,106,0,297,29,1,23,0,1,2,56,0,0,,0,1,0,0,0,0,0,8,,,,,,0,,1,
8752,silent,10751,36.1%,11539,0.93,70.9,2.6,624,16235,0.66,0.12,0.71,0.10,0.09,,10751,11539,0.93,0.66,7389,K - D diff.,1772,1853,0.96,1.02,70.2%,15.9%,8846,4827,1898,540,118,6,4464,3446,587,2114,112,39,3307,2746,1188,77,164,359,522,34,179,191,131,305,170,134,93,195,77,56,67,1,128,492,33,2,0,0,11,3,13,,,0,5,0,1,0,0,0,,,,0.94,,,,0,,0
15180,twixie,11287,48.3%,11966,0.94,71.9,5.1,654,17733,0.64,0.13,0.67,0.10,0.09,1.00,11287,11966,0.94,0.64,7811,K - D diff.,1670,1976,0.85,0.95,72.1%,13.6%,9922,5159,1951,588,103,10,8130,141,853,1955,155,87,118,4743,2154,600,322,430,103,237,356,188,119,252,207,23,255,294,328,80,115,30,116,7,69,21,3,5,11,1,0,,,0,0,0,37,0,0,0,,0,,,,,,,,
10506,tutehen,6927,46.2%,7251,0.96,71.2,4.2,420,10848,0.64,0.14,0.67,0.11,0.11,,6927,7251,0.96,0.64,4905,K - D diff.,895,854,1.05,0.95,71.6%,11.6%,5943,3349,1169,312,71,4,5069,140,334,1271,117,10,133,2849,1578,422,179,239,114,27,63,54,191,232,196,7,156,263,5,73,60,0,20,5,20,1,0,4,0,1,1,,,0,0,0,0,0,,0,,,,0.94,,,0,0,,
8231,matty,8018,40.3%,8514,0.94,77.2,5.7,461,12218,0.66,0.17,0.70,0.10,0.11,,8018,8514,0.94,0.66,5559,K - D diff.,1136,1340,0.85,0.95,71.7%,13.6%,6659,3629,1467,402,56,5,6242,78,380,1162,162,19,25,3268,2155,399,213,303,61,3,165,172,99,163,38,52,240,367,110,105,16,0,7,0,0,7,3,0,0,10,2,0,,,1,0,1,,,0,,,,0.94,0,0,,,,
1950,tonyblack,13828,48.6%,14553,0.95,69.6,3.8,826,21699,0.64,0.13,0.67,0.08,0.08,,13828,14553,0.95,0.64,9695,K - D diff.,1925,1943,0.99,0.96,71.3%,12.5%,12004,6501,2423,628,130,13,9781,487,758,2570,192,55,333,5229,2004,586,146,544,420,97,65,114,1508,145,475,12,292,502,149,114,311,4,372,39,57,4,26,0,2,13,17,,,3,137,0,22,5,1,0,0,0,,0.94,1,,,,,
8410,arch,10295,49.0%,10953,0.94,72.7,2.2,593,15530,0.66,0.13,0.71,0.10,0.10,,10295,10953,0.94,0.66,7195,K - D diff.,1194,1175,1.02,0.92,73.1%,11.5%,8335,4776,1832,501,78,8,6995,486,865,1849,108,12,455,3799,1073,510,52,324,190,4,59,333,1518,438,359,29,186,295,120,69,296,3,25,13,95,1,0,0,0,5,16,,,1,1,0,0,1,0,0,0,0,,0.94,0,,,0,,
8549,exus,14011,42.6%,15007,0.93,71.1,3.5,811,21592,0.65,0.13,0.70,0.10,0.09,,14011,15007,0.93,0.65,9649,K - D diff.,2284,2335,0.98,1.02,72.6%,15.5%,11943,6272,2537,704,127,9,7501,3145,617,2554,213,31,3034,4169,1922,660,642,467,408,229,169,75,445,95,218,109,134,230,372,146,154,5,77,51,129,14,0,0,3,1,21,,,0,1,0,0,1,0,0,,,,0.94,,0,,,0,0
1889,lomme,10221,42.5%,10753,0.95,72.0,4.5,623,16172,0.63,0.15,0.66,0.10,0.09,,10221,10753,0.95,0.63,7137,K - D diff.,1289,1481,0.87,0.91,72.8%,11.2%,9035,4713,1859,483,75,7,7417,124,751,1771,144,28,113,3914,2297,473,182,400,258,0,29,29,662,153,666,9,163,272,109,64,109,1,110,84,5,0,4,0,0,21,17,,,1,2,1,0,0,0,0,,0,,0.94,1,,,0,,
3631,polly,7542,41.2%,8087,0.93,63.9,3.0,451,11723,0.64,0.12,0.69,0.09,0.07,,7542,8087,0.93,0.64,5174,K - D diff.,1286,1278,1.01,1.03,73.8%,16.4%,6549,3364,1356,378,64,12,3279,2444,240,1441,99,48,2329,1811,453,476,81,253,224,6,44,67,663,114,48,113,114,183,49,75,124,0,135,33,47,4,3,0,0,39,31,,,,2,0,2,0,,0,0,,,0.94,,,0,,,0
15071,interz,11540,50.4%,11714,0.99,63.1,5.0,753,20011,0.58,0.12,0.59,0.10,0.10,0.99,11540,11714,0.99,0.58,8274,K - D diff.,1282,1353,0.95,0.87,73.8%,8.7%,11737,5710,1960,514,82,8,8686,290,376,1998,201,36,276,4307,1928,701,482,487,181,486,201,88,580,55,85,13,556,509,318,118,30,1,48,14,1,27,0,0,3,2,0,,,,0,,0,1,,0,2,,,,,0,,,,
7166,ex6tenz,22665,41.5%,23729,0.96,74.8,4.0,1393,36352,0.62,0.15,0.65,0.09,0.08,,22665,23729,0.96,0.62,15885,K - D diff.,3279,3270,1.00,0.97,74.3%,13.0%,20467,10631,3982,1083,176,13,16115,1234,757,4177,397,11,1040,8520,3009,181,525,917,1185,4,109,78,2537,79,248,50,462,1201,381,281,272,2,277,741,155,3,1,0,0,4,164,,,0,131,0,0,13,0,0,1,,,0.94,0,,,,,0
7405,ub1que,8319,41.8%,8815,0.94,73.3,3.1,491,12691,0.66,0.13,0.69,0.09,0.09,,8319,8815,0.94,0.66,5811,K - D diff.,928,988,0.94,0.90,73.6%,11.1%,6880,3828,1537,377,66,3,5617,260,371,1906,140,38,230,3205,1192,352,98,371,411,1,52,73,805,30,136,8,108,298,8,88,360,,261,23,7,1,10,3,0,14,93,,,8,22,0,3,0,0,0,0,,,0.94,0,,,0,,
11492,noisia,9682,43.7%,10298,0.94,72.5,4.8,579,15033,0.64,0.14,0.69,0.09,0.08,0.99,9682,10298,0.94,0.64,6751,K - D diff.,1152,1284,0.90,0.91,72.3%,11.3%,8282,4453,1767,446,68,17,6773,254,833,1648,158,37,245,3415,1910,393,256,302,213,494,264,174,363,330,356,6,106,94,391,95,109,15,33,9,13,1,1,2,2,18,10,,,4,2,0,8,1,0,0,,0,,,0,0,,0,0,1
9104,danz,6325,42.2%,6881,0.92,71.9,2.2,365,9544,0.66,0.13,0.72,0.09,0.10,,6325,6881,0.92,0.66,4335,K - D diff.,738,918,0.80,0.89,73.8%,12.1%,5209,2835,1092,330,75,3,4197,469,381,1211,66,18,444,2384,1002,356,210,211,121,15,56,54,620,213,203,21,57,102,17,43,55,9,39,5,35,2,0,0,1,3,24,,,,4,0,0,,0,0,,0,,0.94,0,0,,,,
9857,ngin,16499,45.3%,17247,0.96,68.4,4.1,1025,26895,0.61,0.13,0.64,0.09,0.09,,16499,17247,0.96,0.61,11687,K - D diff.,1934,2125,0.91,0.89,75.0%,10.3%,15208,7947,2848,725,154,13,11239,920,1379,2727,243,50,878,6588,2763,512,413,565,135,86,221,487,1170,527,600,36,234,292,103,132,223,15,104,239,38,19,1,0,3,11,17,0,,0,1,0,7,5,,0,3,0,,0.94,,,,1,0,
2292,forget,7723,50.3%,8457,0.91,75.3,4.3,442,11512,0.67,0.14,0.73,0.10,0.08,,7723,8457,0.91,0.67,5249,K - D diff.,1306,1577,0.83,1.01,71.4%,15.7%,6263,3363,1389,411,81,5,4627,754,616,1556,71,112,665,2821,1057,444,278,222,183,0,108,205,505,271,216,36,100,144,0,35,115,0,22,5,35,0,0,2,0,76,52,,,2,53,3,1,0,,1,,,,0.94,0,,,0,,
2260,rizzz,6691,52.0%,7242,0.92,70.8,3.8,403,10554,0.63,0.13,0.69,0.12,0.11,1.00,6691,7242,0.92,0.63,4574,K - D diff.,887,963,0.92,0.93,70.0%,12.0%,5980,2986,1145,364,72,7,4872,29,416,1266,78,61,27,2589,940,255,277,310,112,214,211,118,132,95,80,2,173,199,625,39,29,0,93,94,7,18,,0,0,6,0,0,,,0,0,36,,,0,,,,,,,,,,
16412,rafftu,8196,51.9%,8745,0.94,70.4,3.3,476,12774,0.64,0.13,0.68,0.12,0.11,1.00,8196,8745,0.94,0.64,5731,K - D diff.,1131,1207,0.94,0.95,71.3%,12.5%,7043,3818,1447,390,66,10,6155,44,619,1308,82,12,44,3354,2064,481,270,293,81,345,368,244,138,144,6,0,137,105,12,35,13,0,20,5,1,6,0,0,0,0,0,,,0,0,0,2,0,0,0,,,,,,,,,0,
8320,repo,8606,46.6%,9263,0.93,69.3,3.7,503,13199,0.65,0.13,0.70,0.10,0.09,,8606,9263,0.93,0.65,5974,K - D diff.,1223,1401,0.87,0.95,71.2%,13.3%,7225,3952,1509,428,76,9,5953,201,511,1791,108,53,177,3251,1182,208,216,311,199,3,64,167,1194,30,181,16,100,215,8,56,263,,259,304,23,1,1,1,2,40,75,,1,0,8,1,1,0,0,0,,0,,0.93,,,,0,,
14203,shakezullah,11005,42.9%,11491,0.96,68.3,4.9,695,18037,0.61,0.12,0.64,0.10,0.08,0.99,11005,11491,0.96,0.61,7794,K - D diff.,1478,1672,0.88,0.92,71.4%,11.3%,10243,5256,1950,506,79,3,7206,752,1097,1672,175,145,727,2990,1531,460,400,410,140,1072,517,500,205,74,71,19,264,160,983,90,120,2,58,5,6,26,0,1,24,72,1,,,0,1,1,9,5,0,0,1,,,,5,,,,,
2476,emi,17763,52.2%,18986,0.94,72.3,5.6,1067,27762,0.64,0.15,0.68,0.12,0.10,,17763,18986,0.94,0.64,12385,K - D diff.,2554,2914,0.88,0.95,74.5%,13.0%,15377,8261,3063,897,150,14,12948,149,1390,3004,285,17,128,7249,4187,881,373,670,327,63,346,395,612,385,610,16,262,504,71,158,204,0,84,73,29,9,7,2,0,2,3,,,0,5,4,1,0,,0,,,,0.93,,,,,0,
1064,crisby,20465,54.4%,22207,0.92,71.6,3.4,1198,31279,0.65,0.13,0.71,0.11,0.10,,20465,22207,0.92,0.65,14079,K - D diff.,2891,3139,0.92,0.96,72.9%,13.5%,17200,9217,3591,1049,204,18,15069,727,888,3508,276,32,709,8170,4581,1034,875,609,642,108,31,27,530,12,671,12,531,995,154,144,129,0,77,130,139,6,7,7,0,3,13,0,,0,6,0,3,0,1,0,0,,,0.93,,,,0,,0
16410,duplicate,12910,51.6%,13883,0.93,72.6,6.4,765,20402,0.63,0.14,0.68,0.11,0.10,1.00,12910,13883,0.93,0.63,8932,K - D diff.,1708,2150,0.79,0.91,72.7%,11.8%,11470,5880,2287,619,131,15,9833,47,682,2095,263,35,33,4938,2386,601,868,438,105,760,373,246,503,21,46,13,356,172,718,170,40,1,10,12,10,21,4,0,0,1,2,0,,,0,0,9,1,0,0,0,,,,0,,,,,
8790,hutji,7719,48.4%,8383,0.92,72.0,4.0,453,12010,0.64,0.14,0.70,0.10,0.10,,7719,8383,0.92,0.64,5303,K - D diff.,1049,1183,0.89,0.94,72.6%,12.8%,6707,3465,1349,407,76,6,5499,120,641,1358,97,18,113,3184,1578,413,254,328,122,34,135,199,315,139,253,7,160,149,79,46,68,13,25,6,33,3,0,0,0,6,8,1,,0,0,0,6,0,,0,,,,0.93,,,,,0,
11940,nealan,15971,55.9%,17222,0.93,74.4,4.7,919,24512,0.65,0.14,0.70,0.09,0.09,1.00,15971,17222,0.93,0.65,11108,K - D diff.,2536,2741,0.93,1.00,71.5%,14.6%,13404,7326,2846,807,113,16,11902,209,852,2795,178,68,171,6345,3030,760,1058,476,215,803,398,304,619,109,137,30,264,325,516,90,104,8,44,25,2,17,0,0,3,4,3,,,0,8,1,16,0,,0,0,0,,,,0,,,,
3329,quix,16014,47.3%,17703,0.90,75.0,5.4,900,23875,0.67,0.14,0.74,0.09,0.08,,16014,17703,0.90,0.67,10882,K - D diff.,2410,2837,0.85,0.97,71.5%,14.8%,12993,6988,2860,849,168,17,8091,2086,2642,2895,247,75,2003,4675,1498,872,434,519,268,34,593,947,1291,454,722,76,93,210,290,149,313,64,29,4,175,8,18,0,1,29,123,,,0,6,0,3,1,0,0,0,,,0.93,,,0,,,1
9217,taco,20639,50.3%,21745,0.95,67.6,4.3,1301,33793,0.61,0.12,0.64,0.08,0.07,,20639,21745,0.95,0.61,14633,K - D diff.,3009,3354,0.90,0.95,73.7%,12.2%,19160,9894,3652,921,152,14,13902,1051,1535,3854,228,110,984,7178,4513,1117,1009,789,198,1112,485,236,430,244,582,25,148,227,294,127,352,57,130,13,169,19,4,0,0,66,2,,,0,39,0,8,3,0,0,,0,1,0.93,,0,0,0,,
356,arki,12148,53.0%,13070,0.93,71.0,5.5,736,19373,0.63,0.15,0.67,0.09,0.08,,12148,13070,0.93,0.63,8462,K - D diff.,1831,2028,0.90,0.96,72.4%,13.4%,10911,5628,2111,603,113,7,8572,720,381,2288,183,36,422,4567,2545,665,851,334,235,258,124,46,543,10,155,296,275,325,59,110,39,2,50,96,46,18,0,4,1,2,8,0,,,2,8,1,0,0,0,0,,,0.93,,,,,,
4829,mynio,12431,44.8%,13621,0.91,77.1,6.8,717,19213,0.65,0.16,0.71,0.09,0.08,,12431,13621,0.91,0.65,8522,K - D diff.,1930,2325,0.83,0.97,71.9%,14.8%,10691,5542,2196,652,122,10,8728,732,681,2102,194,18,709,5053,2739,520,596,406,158,102,276,296,491,182,91,18,110,112,121,114,106,2,37,97,13,13,0,0,0,0,3,0,,0,5,0,0,0,0,0,,0,,0.93,,,,,,
4218,dav,6769,41.3%,7407,0.91,72.1,4.6,415,10710,0.63,0.15,0.69,0.11,0.11,,6769,7407,0.91,0.63,4665,K - D diff.,921,1108,0.83,0.92,68.6%,12.4%,6045,3046,1210,342,58,9,4559,503,420,1194,97,16,480,2377,1498,409,204,275,68,8,88,60,283,64,250,23,147,182,64,49,92,1,74,6,21,7,0,3,0,4,0,,,0,0,0,0,0,,0,,,,0.92,,,,0,0,
9081,s0tf1k,21119,49.1%,22997,0.92,71.4,5.3,1274,33567,0.63,0.14,0.69,0.10,0.09,,21119,22997,0.92,0.63,14658,K - D diff.,3159,3627,0.87,0.96,74.2%,13.6%,18909,9668,3744,1042,183,21,14500,1254,1765,3164,335,147,1167,7862,3640,974,423,637,413,177,348,585,1380,333,751,81,307,681,453,189,189,14,110,84,44,15,4,0,1,100,19,,,0,6,0,12,0,,0,0,0,,0.92,0,,0,,0,
10938,kir,6949,62.8%,7692,0.90,72.5,4.5,397,10729,0.65,0.12,0.72,0.10,0.09,0.98,6949,7692,0.90,0.65,4770,K - D diff.,1199,1360,0.88,1.01,69.3%,16.0%,5959,3121,1207,363,70,9,5200,77,435,1162,82,16,74,2827,1480,381,349,250,38,218,267,124,148,42,28,3,183,59,285,35,45,3,38,8,1,10,4,0,0,2,8,0,,0,0,,2,0,0,0,0,,,,,,,,,
1200,hitmouse,8785,49.0%,9410,0.93,71.2,4.5,538,14028,0.63,0.13,0.67,0.09,0.09,,8785,9410,0.93,0.63,6213,K - D diff.,1136,1131,1.00,0.94,72.8%,12.0%,7815,4174,1578,398,55,8,5182,1103,686,1705,107,12,1056,2974,1280,541,136,364,319,41,183,163,531,186,325,47,107,195,54,59,56,4,63,39,10,0,1,1,0,7,0,,,0,0,0,0,0,0,0,,,,0.92,0,,0,0,0,
14290,skull,9149,42.7%,10184,0.90,75.5,5.4,536,13968,0.65,0.15,0.73,0.11,0.10,1.00,9149,10184,0.90,0.65,6230,K - D diff.,1634,1967,0.83,1.02,72.6%,17.6%,7738,3997,1657,474,94,8,5904,853,837,1401,129,49,809,2870,1449,324,186,324,130,377,277,274,375,196,266,41,297,285,251,61,42,13,67,126,1,9,2,1,0,24,4,,,,0,5,2,3,2,0,,0,,,,1,,,,
5351,avn,7847,52.6%,8481,0.93,69.4,2.8,467,12360,0.63,0.12,0.69,0.11,0.11,,7847,8481,0.93,0.63,5507,K - D diff.,982,1201,0.82,0.90,70.9%,11.5%,6853,3660,1416,374,52,5,5838,73,522,1325,83,25,65,2998,1666,393,305,275,102,250,252,156,170,176,113,8,226,162,366,34,50,1,19,4,0,7,0,0,5,5,0,,,0,0,,8,0,,0,0,,,0.92,,,,,0,
1331,xp3,8326,39.7%,9118,0.91,70.5,3.4,502,13113,0.63,0.13,0.70,0.09,0.08,,8326,9118,0.91,0.63,5742,K - D diff.,1313,1355,0.97,1.00,69.3%,14.4%,7371,3738,1512,416,69,7,3410,2727,249,1839,112,10,2658,1712,482,173,124,252,647,0,12,19,523,124,156,69,235,441,17,61,138,4,77,304,33,4,0,0,1,1,25,,,0,0,0,0,0,,0,,0,,0.92,,,,,,
